file_path,file_name,text,dimensions,width,height
"/data/thesis/AdImageNet/images/(300, 250)/ad_004137.jpg",ad_004137.jpg,"CAREERFAIR
BROUGHT TO YOU BY The Frederick News-Post
REGISTER NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004141.jpg",ad_004141.jpg,"CALEFR
DIRTMAG® PRO
Dirt Separator
with Dual Magnets
CALEFFI
Hydronic Solutions","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004143.jpg",ad_004143.jpg,"CARRIE HOPE FILICHER An Open Book
UK CONCERT TOUR
MAY - JUNE 2023","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004147.jpg",ad_004147.jpg,"G grammarly
Take the stress out
of writing in English.
Get Grammarly
It's free","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004155.jpg",ad_004155.jpg,"ΜΟΝΤΑΝΑ
FOLK
FESTIVAL
JULY 14-16, 2023
BUTTE, MONTANA
SEE THE PERFORMERS","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004156.jpg",ad_004156.jpg,"GIVE ME
THOSE
PUPPY
DOG
EYES
og","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004169.jpg",ad_004169.jpg,"LOOKING FOR YOUR
NEXT YACHT?
PRINCESS
BROKERAGE INTERNATIONAL","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004170.jpg",ad_004170.jpg,"TaskUs™
We protect what
matters most
Learn More →","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004173.jpg",ad_004173.jpg,"ⒸHobby JAPAN
Queen's Blade
LimitBreak","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004180.jpg",ad_004180.jpg,"LISTRAK
One
Platform
Get Started","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004182.jpg",ad_004182.jpg,"HERO WARS
CAN YOU WIN?
209
1555
211
Door
254
TRY
307
1655","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(970, 250)/ad_004184.jpg",ad_004184.jpg,"Decanter
Wine Experiences
Discover great wines of
the Rhône with Decanter","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004186.jpg",ad_004186.jpg,"TESLA
AAAA
AIN
Superlithium: The
Future of Lithium.
Learn More","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004189.jpg",ad_004189.jpg,"* Particle
TOP 5 IOT APPLICATIONS THAT
ARE TRANSFORMING HVAC
LEARN MORE","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004194.jpg",ad_004194.jpg,I want one...,"(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004195.jpg",ad_004195.jpg,"MUENCH WORKSHOPS
2017
Our focus is you.
muenchworkshops.com","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(336, 280)/ad_004201.jpg",ad_004201.jpg,"let the
light shine
shop now→
ASHLEY","(336, 280)",336,280
"/data/thesis/AdImageNet/images/(300, 250)/ad_004212.jpg",ad_004212.jpg,"knix npr
Network
help build
what's next
GIVE NOW
in
MEDIA","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004215.jpg",ad_004215.jpg,"ZOLUCKY
shop now>","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004218.jpg",ad_004218.jpg,"HELP SHARE THE
GOSPEL OF JESUS CHRIST
THROUGHOUT THE WORLD
DONATE NOW
CBN","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004220.jpg",ad_004220.jpg,"as the
Click It. Don't Risk It.
Watch Now
NHTSA
FOR TICKET
CLICK IT
DAY & NIGHT","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004229.jpg",ad_004229.jpg,"G
Get Grammarly
It's Free
Want complements on your
writing?
compliments","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004232.jpg",ad_004232.jpg,"NHLSHOP.COM
AF Fanatics Experience
X<
SHOP NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004234.jpg",ad_004234.jpg,"Go Beyond the Bet with
EXCLUSIVE &
UNRIVALED
EXPERIENCES
MAXIMBET
PLAY WITH ME","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004236.jpg",ad_004236.jpg,"Rise Above...
American
Underca
Premium Steering and Suspension","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004237.jpg",ad_004237.jpg,"$25 Buys 1 Bag of Food
Hunger To Hope","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004238.jpg",ad_004238.jpg,"bellroy
Eco-tanned leather,
performance design
The Watch Strap
SHOP NOW","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 600)/ad_004239.jpg",ad_004239.jpg,"AMONG US
z zt
In Among Us, Do You
Want To Be A
Crew Member Or
An Impostor?","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004245.jpg",ad_004245.jpg,"$12
TUESDAY
ANY LARGE PIZZA
Papa Murphy's ORDER NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004246.jpg",ad_004246.jpg,"HAMILTON
THIS WINTER,
BE IN THE ROOM
WHERE IT HAPPENS
BOOK YOUR TICKETS NOW","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(336, 280)/ad_004248.jpg",ad_004248.jpg,"Fabuloso
Concentrated Fabric Softener
2 VOLTE
marble
Fabuloso
CONCENTRAD
4.0
11","(336, 280)",336,280
"/data/thesis/AdImageNet/images/(300, 250)/ad_004252.jpg",ad_004252.jpg,"329,2-2
ANNIE CLOTH
UP TO
45
%
OFF","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004261.jpg",ad_004261.jpg,"ChurchLaw&Tax
FREE WEBINAR
Retirement for Church Leaders
REGISTER NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004265.jpg",ad_004265.jpg,"CHECK OUT TODAY'S ACTION AT
SIDEARMSTATS.COM
Go Now
◆SIDEARMSPORTS","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004268.jpg",ad_004268.jpg,"✔
AFFORDABILITY
Over 50%
of members
with a subsidy
pay $0 a month.
NC
FREE QUOTE","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(970, 250)/ad_004272.jpg",ad_004272.jpg,"RIDE OR DIE
FAST
IN THEATERS
NOW","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004274.jpg",ad_004274.jpg,"GUN SHACK.COM
SAVAGE BARRELS, BOLT HANDLES,
BOLT HEADS, AND MORE...","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004280.jpg",ad_004280.jpg,"HOT WHEEL
MONSTER
TRUCKS
LIVE
BLOW PARTY
CHASE CENTER
AUGUST 5 & 6, 2023","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004282.jpg",ad_004282.jpg,"Unbelievable adventures.
Unexpected rewards.
DISCOVER MORE NOW →
☆
U.S.ARMY","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004286.jpg",ad_004286.jpg,Leather Design 11.11 Banggood,"(300, 600)",300,600
"/data/thesis/AdImageNet/images/(970, 250)/ad_004294.jpg",ad_004294.jpg,"Generate cute name
for your cute baby dog","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004299.jpg",ad_004299.jpg,"D DAKOTA STATE
UNIVERSITY
< building a stronger
cyber future />
DISCOVER
DSU","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004304.jpg",ad_004304.jpg,"The Best Recipes
You've Probably Never Heard Of.
WATCH NOW
JUST A PINCH
Reciper","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004306.jpg",ad_004306.jpg,"SHOTGUN PISTOL
NO FFL REQUIRED
NO LICENSE REQUIRED","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004312.jpg",ad_004312.jpg,"nako.
Tungsten Weights
No chip 200% Sensitivity
an
10-Piece $3.49","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(336, 280)/ad_004314.jpg",ad_004314.jpg,"XRAY
Untested
code breaking
in production?
27 F7 The7
o","(336, 280)",336,280
"/data/thesis/AdImageNet/images/(336, 280)/ad_004325.jpg",ad_004325.jpg,"Make it**
BUSINESS
MAKEOVER
ENTER TO WIN","(336, 280)",336,280
"/data/thesis/AdImageNet/images/(300, 250)/ad_004330.jpg",ad_004330.jpg,"THE
CROWN
Tattoo &
Smoke Shop
CLICK HERE
(928) 379-6789","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004332.jpg",ad_004332.jpg,"SHAZAM!
FURY OF THE GODS
ONLY IN CINEMAS
MARCH 15
VISIT SITE
© 2005 WED TH","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004334.jpg",ad_004334.jpg,"Cabela's LEATHERMAN
THE PERFECT GIFT
FOR THE
ADVENTURE READY DAD
EXPLORE MORE","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004342.jpg",ad_004342.jpg,"TIMESRADIO
INTELLIGENT RADIO FROM THE TIMES","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004346.jpg",ad_004346.jpg,"BLEAK
EXPECTATIONS
CRITERION THEATRE
PERFORMANCES START 3 MAY
BOOK NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004350.jpg",ad_004350.jpg,"3
MoCA
DUO","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004353.jpg",ad_004353.jpg,"Join the
Celebration
Learn More
25
DISNEY CRUISE LINE
©Disney","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004356.jpg",ad_004356.jpg,"YOU WERE ONCE SONICALLY LOST.
NOW YOU'VE BEEN FOUND.
(C
PERLISTEN","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004357.jpg",ad_004357.jpg,"Refit and repair
since 1956
Lusben
DISCOVER MORE >","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004360.jpg",ad_004360.jpg,"OUNTRYSIDE
Making Homesteading Accessible
to Everyone
Visit Site Today!","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004366.jpg",ad_004366.jpg,"the
spruce.
cleaning
Meet Our
Print Issue!
GET IT NOW","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(970, 250)/ad_004369.jpg",ad_004369.jpg,"Opta Analyst
Co
Improve Your Football Knowledge
Visit now","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004374.jpg",ad_004374.jpg,"||||||
LISTENERS TRUST
AND SUPPORT
companies that
sponsor GPB
BECOME A SPONSOR","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004377.jpg",ad_004377.jpg,"Geisinger
Better health,
easier
Learn more","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004380.jpg",ad_004380.jpg,"Zroborock
Intelligent. Effective.
Automatic.","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004381.jpg",ad_004381.jpg,"Disney
MIRRORVERSE
PLAY NOW
ODISNEY. CDISNEY/PIXAR.","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 600)/ad_004385.jpg",ad_004385.jpg,"NEXON
STEAM
WARHAVEN
PLAY NOW
244
STEAM NEXT FEST
PLAY FOR FREE
JUNE 18 JUNE 26","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004389.jpg",ad_004389.jpg,babycenter.,"(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004394.jpg",ad_004394.jpg,"DETROIT
BED WINGS
NHLSHOP.COM
AF Fanatics Experience
SHOP NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004395.jpg",ad_004395.jpg,"of
Need a
Coupon?
GET SLICKDEALS FOR FREE
sal slickdeals","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004398.jpg",ad_004398.jpg,"newport village
apartments
schedule a
self-guided tour","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004401.jpg",ad_004401.jpg,"NEW
MAR,
N&P 5.7
PICK UP
THE TEMPO
smith-wesson.com/mp57","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004405.jpg",ad_004405.jpg,"RAISING Break
FAMILIES
THE
JESUS
WAY
WAY
Generational
Strongholds
SHOP NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004407.jpg",ad_004407.jpg,"COURT 2
CLOSET
tennisshop
SHOP NOW
powered by
TENNISOPOINT","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004408.jpg",ad_004408.jpg,"SARGENTO
Provolone
SUMMER GRILLING
DESERVES 100% REAL,
NATURAL CHEESE
GET RECIPE","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004412.jpg",ad_004412.jpg,"Smith&Wesson
Midway
SHOP NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004419.jpg",ad_004419.jpg,"NOMINATE
a Butler County
FIRST RESPONDER
HOMETOWN
HEROES
BUTLER
COUNTY.","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004430.jpg",ad_004430.jpg,"02023 Cny
Disney
THE
LITTLE
MERMAID
IN CINEMAS MAY 24
BOOK TICKETS NOW","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004446.jpg",ad_004446.jpg,"Heritage
Juilar Inc.
THE FINEST
AMERICAN-MADE
GUITARS
LEARN MORE","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004453.jpg",ad_004453.jpg,"Lightinthebox
esse
UP TO 70%OFF
SHOP NOW >","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(970, 250)/ad_004456.jpg",ad_004456.jpg,"AutismBrainNet
Advancing research through
the gift of brain donation
LEARN MORE","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004458.jpg",ad_004458.jpg,"Paw
Naturals
the RAW pet food experts
shop now!","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(970, 250)/ad_004460.jpg",ad_004460.jpg,"ONEWHEEL
CARVE
THROUGH
SUMMER
Get Riding For $58/mo
Shop Now","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004462.jpg",ad_004462.jpg,"UMC VIDEO
UPDATES
IN THE BLINK
OF AN EYE!
WATCH NOW
WHERE
THE
RECAP","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004464.jpg",ad_004464.jpg,"Try the #1 actor recommended
performance
TV.
M
mntn
Demo Now","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004469.jpg",ad_004469.jpg,"G grammarly
Get Grammarly
It's Free
Be best English writer you can be!
the best","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004476.jpg",ad_004476.jpg,"Dying Liver?
Most People Notice THIS Too Late.
4 Warning Signs (#2 Is Scary!) >","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004477.jpg",ad_004477.jpg,"Do
Lightinthebox.com","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004478.jpg",ad_004478.jpg,"Book Your Group!
Viv!
Rent our theaters! Learn more","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004482.jpg",ad_004482.jpg,"TIMES OBSERVER
YOUR TRUSTED NEWS
for Warren County.
Subscribe Today","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004485.jpg",ad_004485.jpg,"FAST
IN THEATERS
NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004488.jpg",ad_004488.jpg,"CONTINUE >
Move With Us...
Packers-Movers-Cargo","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004496.jpg",ad_004496.jpg,"CityBeat
BEST
OF CINCINNATI
CELEBRATION
2023","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004498.jpg",ad_004498.jpg,"Hornady
PISTOL
SAFES
Midway
SHOP ALL","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004500.jpg",ad_004500.jpg,"Fowhand
Furniture
We have it all
COASTAL
LIVING","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004502.jpg",ad_004502.jpg,"TO
U.S. AIRLINES
800,000 people
working for you.
Airlines for
America
(20","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004513.jpg",ad_004513.jpg,"℗ Cares
84) LUMBER CLEARVIEW
CLC HIGHMARK.
WHOLECARE","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(336, 280)/ad_004514.jpg",ad_004514.jpg,"LOVE COMES
IN ALL COLORS
MIAMI.
GREATER MEANT & BEACH","(336, 280)",336,280
"/data/thesis/AdImageNet/images/(300, 250)/ad_004516.jpg",ad_004516.jpg,"HAYMOND LAW
Firm for injured motorcyclists
1-800-HAYMOND","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004520.jpg",ad_004520.jpg,"D
BE FIRST IN LINE.
ZERO HEDGE PREMIUM
GIVES YOU EARLY INSIGHT.
GO PREMIUM NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004530.jpg",ad_004530.jpg,"G
Meet the newest
Pixel devices
Learn more Devices sold separately.
wwwwwww","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004533.jpg",ad_004533.jpg,"-o-
COUPONS
AVAILABLE
Applied Automatically
At Checkout
CONTINUE
sal slickdeals","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004534.jpg",ad_004534.jpg,"AMAZON SWIM TRUNKS
SAVE UP TO 36% NOW
SPY","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004538.jpg",ad_004538.jpg,"Monarch
See Who Can Join","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004543.jpg",ad_004543.jpg,"SPORTSBOOK
SOFTSWISS
WIN
THE MARKET.
LAUNCH
SPORTSBOOK.","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(336, 280)/ad_004550.jpg",ad_004550.jpg,"COTOSEN
SHOP NOW >>
BUY 3 GET 4TH
40% OFF","(336, 280)",336,280
"/data/thesis/AdImageNet/images/(300, 250)/ad_004551.jpg",ad_004551.jpg,"Best Seller
Banggood
Global Leading Online Shop","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004552.jpg",ad_004552.jpg,"Where style meets performance.
TheKitchen
byCrate","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004555.jpg",ad_004555.jpg,"OPE
Visit Cycle World >
CYCLE WORLD","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004557.jpg",ad_004557.jpg,"Woodworking
Network
Podcast
LISTEN NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004561.jpg",ad_004561.jpg,"acorns
How much you need
to start investing","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004564.jpg",ad_004564.jpg,"SUPPORT HB 1215
TO STOP HIDDEN
HOSPITAL FEES
HEALTH
CARE
WITHOUT
COSTS
""HIDDEN","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004572.jpg",ad_004572.jpg,"We Stand
With You","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004573.jpg",ad_004573.jpg,"A Fox Nation Original
LAST COWBOY
STANDING
Watch Now
FOX
NATION
C","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004578.jpg",ad_004578.jpg,"G3
Stop wasting energy.
G3 UNIVERSITY
ALPINIST
E","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004579.jpg",ad_004579.jpg,"NEXON
WARHAVEN
STEAM NEXT FEST
PLAY FOR FREE
JUNE 18 - JUNE 26
PLAY NOW
STEAM","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004586.jpg",ad_004586.jpg,"STEVE
BRANNAN
ATTORNEY, P.C
11
4-k
""Call Me.""
432-333-4138","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004590.jpg",ad_004590.jpg,"FEED MY
STARVING
CHILDREN
1
MOBILEPACK™
FEEDS
$88EAR
A CHILD FOR
ONE YEAR.","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004592.jpg",ad_004592.jpg,"Power your
lifestyle with solar.
Learn more ▸","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004593.jpg",ad_004593.jpg,"Roofers Tested 17 Gutter Guards
(Here's What They Discovered)
Learn more","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004596.jpg",ad_004596.jpg,"SHINE
Automate
Toilet Cleaning
SHINE","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004597.jpg",ad_004597.jpg,"ZOLUCKY
Soft.clouds
FREE
SHIPPING
SHOP NOW","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004602.jpg",ad_004602.jpg,"SHOP OUR LARGE
SELECTION OF TRAILERS
CLICK
HERE
SOUTHSIDE
Trailer Service Inc.","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004614.jpg",ad_004614.jpg,"mint
mobile
UNLIMITED
PREMIUM WIRELESS
NOW JUST $15/MO
GET OFFER
TU","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004623.jpg",ad_004623.jpg,"the
spruce
Design Your
Dream Yard
GET STARTED","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004627.jpg",ad_004627.jpg,"Decanter
Wine Experiences
Discover great wines of
the Rhône with Decanter","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004628.jpg",ad_004628.jpg,"ONE
LINE
A
DAY
Today's Deals
Shop now
amazon","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004632.jpg",ad_004632.jpg,babycentre.,"(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004633.jpg",ad_004633.jpg,"THE
RIDE
PBR TEAM SERIES
prime MAY 30
New Series","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(336, 280)/ad_004635.jpg",ad_004635.jpg,"ESCAPOLOGY,
The live escape game","(336, 280)",336,280
"/data/thesis/AdImageNet/images/(300, 250)/ad_004639.jpg",ad_004639.jpg,"Leonardo DiCaprio Hosts Neelam Gill And Squad
On $150M Yacht","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004640.jpg",ad_004640.jpg,"ALL OF OUR
ACCOUNTS COME WITH
Wisdom.
LEARN MORE
A ARMSTRONG
MEMBER C
D","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004645.jpg",ad_004645.jpg,"J.me
Black
FRIDAY SALE
UP TO
70% OFF
SHOP NOW","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004651.jpg",ad_004651.jpg,"COMING TO KIDZEUM
MAY 27 - SEPT 3","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004656.jpg",ad_004656.jpg,"Boney
Beauty
BEAST
30
YEARS
HOT TOPIC
SHOP NOW
ⒸD
**","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004664.jpg",ad_004664.jpg,"BROADCOM
MAINFRAME SOFTWARE
20 25²
Invest in
Yourself!
LEARN MORE NOW!","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004665.jpg",ad_004665.jpg,"Forgot To
Let The
Dog Out?
Call
Chem-Dry!
ChemDry
Schedule Today!","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004670.jpg",ad_004670.jpg,"OCBS
VETERANS
NETWORK
PROUD TO SERVE
THOSE WHO SERVE
LEARN MORE","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004673.jpg",ad_004673.jpg,"Shar
music.
Summer
PRACTICE
CHALLENGE","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004676.jpg",ad_004676.jpg,"Health Care
Heroes Awards
NOMINATION DEADLINE: November 19th
REGISTER HERE","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004690.jpg",ad_004690.jpg,"Upstyle
Create looks
you love","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004694.jpg",ad_004694.jpg,"COUPON CODES
AVAILABLE
GET CODES
Capitale Shopping
Te
B
I
I
I
I
I","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(336, 280)/ad_004698.jpg",ad_004698.jpg,"H
A
JONGG
Arkadium
ADVANTAGE
All of the fun..
None of
the ads.
Learn More
LUM
W","(336, 280)",336,280
"/data/thesis/AdImageNet/images/(300, 250)/ad_004699.jpg",ad_004699.jpg,"Let us help you.
Holiday
Catering.
ELM CITY
MARKET","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004700.jpg",ad_004700.jpg,"FORTUNE FAVOURS
THE BRAVE
Learn More
crypto.com","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004701.jpg",ad_004701.jpg,"CONTINUE >
Packers - Movers - Cargo","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004706.jpg",ad_004706.jpg,"moneycontrol PRO
be the
Bulika
in every market.
stay ahead PRO
with","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004708.jpg",ad_004708.jpg,"What Does
Your Future
Call You
to Do?","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004710.jpg",ad_004710.jpg,"PROMO CODES
AVAILABLE
SEE CODES
Capital One Shopping","(970, 250)",970,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004712.jpg",ad_004712.jpg,"VISIT
MISSISSIPPI
Mississippi is a
Paddler's Paradise
LEARN MORE","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 600)/ad_004713.jpg",ad_004713.jpg,"The new standard
of luxury in
the Caribbean,
R
ST REGIS
CAP CANA
THE RESIDENCES","(300, 600)",300,600
"/data/thesis/AdImageNet/images/(300, 250)/ad_004715.jpg",ad_004715.jpg,"CONTINUE >
hcatoday.co","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(300, 250)/ad_004717.jpg",ad_004717.jpg,"Remind somebody to
buckle up. You could
save their life.
DO
Dmy
LEARN MORE","(300, 250)",300,250
"/data/thesis/AdImageNet/images/(970, 250)/ad_004718.jpg",ad_004718.jpg,"VULTURE
into
it
with
Sam Sanders
Listen on
Apple Podcasts","(970, 250)",970,250
